Num;Décision;Mention;DICT;QSION;RDACT;MATHS;HGEO;ANGL;SVT;SCPHY;ECM;EPS;DS_EN;LGFAC;Tot;sexe;age;etablissements
503719;ADM;PASS;3;8;13;6;17;10;13;6;11;15;14;;172;F;18;CEG AGBANDE-YAKA
503720;AJ;;0;6;10;5;14;8;12;7;10;15;11;;144;M;20;CEG AGBANDE-YAKA
503721;ADM;PASS;0;5;11;6;16;6;17;7;16;15;7;;168;M;16;CEG AGBANDE-YAKA
503722;AJ;;0;10;12;5;15;7;9;6;12;15;;;147;M;14;LYCEE NIAMTOUGOU
503723;ADM;PASS;11;9;11;9;15;7;15;9;10;12;7;;174;F;14;LYCEE NIAMTOUGOU
503724;ADM;ABIEN;0;8;12;11;15;10;17;15;11;15;11;;196;M;18;LYCEE NIAMTOUGOU
503725;ADM;ABIEN;10;17;17;5;18;10;16;6;14;15;13;;207;F;15;CEG AGBANDE-YAKA
503726;ADM;PASS;0;9;14;10;18;7;15;12;11;15;13;;191;F;20;LYCEE NIAMTOUGOU
503727;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;F;21;CEG TENEGA
503728;AJ;;0;5;9;8;10;7;8;8;11;15;10;;132;M;17;LYCEE NIAMTOUGOU
503729;ADM;ABIEN;0;14;13;8;19;14;18;12;15;14;14;;220;M;15;CEG AGBANDE-YAKA
503730;ADM;ABIEN;0;15;11;7;18;8;15;13;16;14;14;;199;M;17;CEG AGBANDE-YAKA
503731;ADM;PASS;0;7;10;8;15;4;14;11;14;15;;;164;M;16;LYCEE NIAMTOUGOU
503732;AJ;;0;7;9;6;13;10;14;6;10;15;12;;150;M;17;CEG TENEGA
503733;ADM;PASS;0;8;16;5;16;6;14;3;14;15;12;;163;F;17;CEG AGBANDE-YAKA
503734;ADM;PASS;1;6;11;8;13;9;11;10;13;14;6;;161;M;17;CEG AGBANDE-YAKA
503735;ADM;PASS;0;5;15;9;17;8;15;10;12;15;13;;185;M;13;LYCEE NIAMTOUGOU
503736;ADM;PASS;0;9;13;7;14;8;13;5;12;15;;15;163;M;18;LYCEE NIAMTOUGOU
503737;AJ;;0;3;10;6;13;6;10;4;10;15;11;;127;M;14;LYCEE NIAMTOUGOU
503738;AJ;;0;11;11;4;10;7;7;2;8;15;6;;114;F;19;LYCEE NIAMTOUGOU
503739;ADM;PASS;0;12;10;5;18;8;15;13;15;14;5;;184;M;14;CEG AGBANDE-YAKA
503740;ADM;PASS;1;8;9;7;16;8;9;11;13;14;11;;160;M;17;CEG AGBANDE-YAKA
503741;AJ;;0;7;10;4;9;6;6;6;14;15;0;;122;M;17;CEG AGBANDE-YAKA
503742;ADM;PASS;1;6;12;6;13;10;10;8;15;15;0;;160;M;18;LYCEE NIAMTOUGOU
503743;ADM;PASS;1;5;13;11;10;5;10;10;15;15;12;;161;M;16;LYCEE NIAMTOUGOU
503744;ADM;PASS;2;8;15;8;18;10;13;8;13;15;0;;185;M;18;LYCEE NIAMTOUGOU
503745;ADM;PASS;1;8;12;8;15;7;16;6;9;14;11;;160;M;18;LYCEE NIAMTOUGOU
503746;AJ;;0;3;10;4;8;8;10;1;11;13;7;;110;F;15;LYCEE NIAMTOUGOU
503747;ADM;BIEN;9;12;16;14;19;12;18;14;14;15;;;240;M;16;LYCEE NIAMTOUGOU
503748;ADM;PASS;3;6;12;6;14;10;15;12;11;14;11;;174;F;14;LYCEE NIAMTOUGOU
503749;ADM;PASS;6;6;13;6;13;6;15;7;13;13;4;;161;F;15;LYCEE NIAMTOUGOU
503750;ADM;PASS;1;6;14;8;14;7;13;7;11;15;7;;160;F;17;LYCEE NIAMTOUGOU
503751;AJ;;0;2;10;4;12;4;12;7;15;15;4;;135;F;16;CEG AGBANDE-YAKA
503752;ADM;PASS;1;12;10;5;17;6;14;6;13;14;11;;160;M;17;CEG AGBANDE-YAKA
503753;ADM;ABIEN;0;10;14;8;19;10;19;13;16;15;;;213;F;15;CEG AGBANDE-YAKA
503754;ADM;PASS;1;10;10;6;16;6;14;8;12;15;11;;161;M;19;CEG AGBANDE-YAKA
503755;AJ;;0;8;11;4;8;5;11;5;11;13;8;;121;F;18;CEG AGBANDE-YAKA
503756;AJ;;0;10;11;4;9;7;8;8;12;12;;;130;M;18;CEG AGBANDE-YAKA
503757;ADM;PASS;1;5;10;7;18;6;13;6;13;15;14;;161;M;20;LYCEE NIAMTOUGOU
503758;ADM;BIEN;13;17;16;6;16;12;17;13;19;15;11;;234;F;14;CEG AGBANDE-YAKA
503759;AJ;;0;2;11;6;15;7;13;6;9;15;11;;142;F;19;CEG TENEGA
503760;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;21;CEG AGBANDE-YAKA
503761;ADM;PASS;0;6;11;5;15;7;13;12;15;14;12;;168;F;14;LYCEE NIAMTOUGOU
503762;ADM;PASS;0;5;12;6;18;9;14;10;12;14;;;171;M;14;LYCEE NIAMTOUGOU
503763;ADM;ABIEN;0;7;13;7;17;11;15;14;14;15;9;;194;M;14;LYCEE NIAMTOUGOU
503764;ADM;PASS;0;7;13;10;17;4;19;11;10;14;15;;184;F;15;LYCEE NIAMTOUGOU
503765;ADM;PASS;0;7;13;5;18;7;18;8;12;15;13;;177;F;21;LYCEE NIAMTOUGOU
503766;ADM;PASS;0;8;14;8;17;11;14;10;16;0;12;;190;M;20;LYCEE NIAMTOUGOU
503767;ADM;PASS;8;10;13;7;16;6;13;5;13;14;15;;173;M;15;LYCEE NIAMTOUGOU
503768;ADM;ABIEN;6;15;15;6;17;12;16;9;15;15;15;;211;M;14;CEG TENEGA
503769;ADM;PASS;0;10;14;8;13;13;14;7;10;15;14;;177;F;20;CEG TENEGA
503770;ADM;PASS;1;7;10;8;16;8;11;8;13;15;8;;161;F;15;LYCEE NIAMTOUGOU
503771;ADM;PASS;1;6;10;7;14;9;15;4;14;15;12;;160;M;18;LYCEE NIAMTOUGOU
503772;ADM;ABIEN;0;9;12;12;18;8;16;11;14;15;0;;196;F;14;LYCEE NIAMTOUGOU
503773;ADM;PASS;0;8;11;6;17;6;14;6;13;13;15;;162;M;18;CEG AGBANDE-YAKA
503774;ADM;ABIEN;0;14;13;8;18;10;16;11;16;15;13;;206;F;16;CEG AGBANDE-YAKA
503775;AJ;;0;5;12;6;11;7;13;5;10;15;14;;142;F;19;CEG TENEGA
503776;AJ;;0;6;9;7;12;6;11;10;11;15;12;;145;F;20;CEG TENEGA
503777;ADM;PASS;0;6;10;6;15;8;15;8;12;13;15;;162;M;21;LYCEE NIAMTOUGOU
503778;ADM;ABIEN;2;13;13;5;15;10;15;10;16;14;15;;192;M;16;CEG AGBANDE-YAKA
503779;ADM;ABIEN;2;15;11;12;18;5;17;16;17;15;15;;219;M;18;CEG TENEGA
503780;AJ;;0;6;10;4;16;3;16;6;8;15;10;;137;M;16;LYCEE NIAMTOUGOU
503781;ADM;ABIEN;4;8;13;10;16;13;14;7;12;15;15;;192;M;20;CEG TENEGA
503782;ADM;PASS;1;8;13;8;14;8;11;6;12;15;12;;160;F;18;LYCEE NIAMTOUGOU
503783;ADM;ABIEN;0;7;15;10;16;7;17;16;11;15;9;;196;M;16;LYCEE NIAMTOUGOU
503784;ADM;ABIEN;0;19;12;7;15;10;15;7;17;15;12;;192;M;18;CEG TENEGA
503785;ADM;PASS;1;12;12;11;13;7;10;9;10;14;;;161;F;18;LYCEE NIAMTOUGOU
503786;AJ;;0;7;11;5;13;7;12;6;11;15;6;;142;F;16;CEG TENEGA
503787;ADM;ABIEN;2;8;14;8;17;10;16;10;13;15;12;;193;F;15;CEG AGBANDE-YAKA
503788;ADM;PASS;4;8;13;11;15;6;15;12;14;14;7;;188;F;15;LYCEE NIAMTOUGOU
503789;AJ;;0;5;10;4;12;5;12;4;12;14;9;;127;F;18;LYCEE NIAMTOUGOU
503790;ADM;PASS;0;8;13;10;13;6;17;11;16;13;;;183;F;15;LYCEE NIAMTOUGOU
503791;ADM;BIEN;8;17;13;10;20;12;14;11;15;15;14;;224;F;15;CEG AGBANDE-YAKA
503792;AJ;;0;13;11;4;15;5;12;5;13;15;13;;151;M;17;CEG AGBANDE-YAKA
503793;AJ;;0;4;11;4;10;3;5;3;11;15;13;;106;M;20;LYCEE NIAMTOUGOU
503794;AJ;;0;6;10;6;13;7;12;6;11;15;5;;141;F;15;LYCEE NIAMTOUGOU
503795;ADM;PASS;0;10;10;6;14;13;13;9;17;13;9;;177;M;15;LYCEE NIAMTOUGOU
503796;AJ;;0;3;10;4;9;4;6;3;8;15;;;96;M;21;LYCEE NIAMTOUGOU
503797;ADM;PASS;0;5;12;7;14;7;14;11;14;15;12;;170;F;17;LYCEE NIAMTOUGOU
503798;ADM;BIEN;13;16;12;6;17;15;18;12;18;14;12;;231;M;14;CEG TENEGA
503799;ADM;ABIEN;0;8;10;10;17;14;15;8;16;15;14;;197;M;19;CEG TENEGA
503800;ADM;ABIEN;0;12;10;11;15;7;17;13;15;14;13;;195;M;15;LYCEE NIAMTOUGOU
503801;AJ;;0;4;11;4;12;7;7;5;11;15;12;;125;M;20;LYCEE NIAMTOUGOU
503802;ADM;ABIEN;3;15;12;8;16;13;16;11;13;15;14;;205;M;15;CEG TENEGA
503803;ADM;ABIEN;10;8;11;7;17;12;18;12;16;14;14;;212;M;13;CEG TENEGA
503804;ADM;PASS;5;5;10;8;16;8;15;11;16;15;12;;185;F;19;CEG TENEGA
503805;ADM;PASS;1;6;12;5;15;7;10;9;16;15;11;;161;M;19;CEG AGBANDE-YAKA
503806;ADM;PASS;3;9;13;10;19;6;10;11;16;14;14;;190;M;16;CEG AGBANDE-YAKA
503807;ADM;ABIEN;4;7;12;10;18;8;16;14;17;15;15;;211;M;19;LYCEE NIAMTOUGOU
503808;ADM;PASS;1;7;12;7;15;7;17;8;17;15;12;;181;F;16;CEG TENEGA
503809;ADM;PASS;0;9;12;7;15;11;14;6;11;15;14;;170;M;19;CEG TENEGA
503810;ADM;ABIEN;10;9;14;9;18;11;16;11;16;15;;;214;F;15;LYCEE NIAMTOUGOU
503822;AJ;;0;8;9;7;11;7;14;2;10;14;6;;132;F;18;LYCEE AEROPORT DE NIAMTOUGOU
503823;ADM;PASS;0;9;9;8;18;6;19;8;12;15;13;;177;F;15;CEG NIAMTOUGOU-VILLE II
503824;ADM;PASS;11;11;14;5;17;11;14;6;13;15;14;;191;F;17;COLLEGE PERE BRUNGARD
503825;AJ;;0;10;10;6;13;5;13;8;12;11;8;;145;F;16;LYCEE AEROPORT DE NIAMTOUGOU
503826;ADM;ABIEN;0;14;12;11;17;8;15;10;15;14;15;;199;M;16;LYCEE AEROPORT DE NIAMTOUGOU
503827;ADM;PASS;0;10;14;8;17;8;15;8;12;14;14;;182;M;15;LYCEE AEROPORT DE NIAMTOUGOU
503828;ADM;PASS;0;9;11;9;18;10;17;8;13;13;11;;185;M;18;LYCEE AEROPORT DE NIAMTOUGOU
503829;AJ;;0;4;10;5;9;5;8;3;11;13;12;;111;F;16;LYCEE AEROPORT DE NIAMTOUGOU
503830;ADM;ABIEN;11;16;13;12;15;14;16;9;11;15;13;;215;F;13;COLLEGE PERE BRUNGARD
503831;ADM;PASS;0;8;11;10;10;10;14;11;13;14;11;;171;M;15;CEG NIAMTOUGOU-VILLE II
503832;ADM;PASS;2;10;12;6;14;8;16;6;10;14;11;;161;F;17;LYCEE AEROPORT DE NIAMTOUGOU
503833;ADM;PASS;0;9;11;5;17;5;15;9;12;15;11;;163;M;15;LYCEE AEROPORT DE NIAMTOUGOU
503834;ADM;ABIEN;0;5;13;9;18;6;18;11;14;15;15;;193;M;17;COLLEGE PERE BRUNGARD
503835;AJ;;0;8;13;5;11;6;10;5;7;14;12;;128;F;18;LYCEE BAGA
503836;ADM;ABIEN;9;14;15;8;20;12;18;10;14;15;10;;222;M;19;CEG NIAMTOUGOU-VILLE II
503837;ADM;PASS;0;7;12;10;16;6;18;10;11;15;13;;181;M;16;CEG NIAMTOUGOU-VILLE II
503838;ADM;PASS;0;9;14;7;15;10;18;9;10;15;14;;184;M;17;CEG NIAMTOUGOU-VILLE II
503839;AJ;;0;9;12;7;13;5;8;4;13;13;13;;139;F;16;LYCEE AEROPORT DE NIAMTOUGOU
503840;ADM;PASS;0;10;13;8;19;4;17;8;11;14;10;;174;M;15;LYCEE AEROPORT DE NIAMTOUGOU
503841;ADM;PASS;0;11;15;7;17;7;11;5;14;15;0;;168;F;14;LYCEE AEROPORT DE NIAMTOUGOU
503842;ADM;PASS;0;6;12;9;17;7;16;8;15;12;12;;178;F;19;LYCEE AEROPORT DE NIAMTOUGOU
503843;ADM;PASS;0;7;14;7;16;8;14;6;14;13;11;;169;F;15;LYCEE BAGA
503844;ADM;PASS;0;7;16;6;12;9;16;8;12;15;15;;175;F;15;COLLEGE PERE BRUNGARD
503845;ADM;PASS;0;6;14;7;12;9;15;9;10;14;12;;164;F;21;COLLEGE PERE BRUNGARD
503846;ADM;PASS;0;10;17;6;16;6;16;7;11;15;15;;178;F;13;COLLEGE PERE BRUNGARD
503847;ADM;PASS;0;7;14;8;16;6;16;13;15;15;11;;189;M;18;LYCEE BAGA
503848;ADM;PASS;0;9;14;6;17;9;12;9;13;14;12;;175;M;20;LYCEE AEROPORT DE NIAMTOUGOU
503849;ADM;PASS;0;10;16;7;15;15;15;5;12;12;8;;182;M;16;LYCEE BAGA
503850;ADM;ABIEN;2;16;11;13;17;7;19;16;14;15;12;;219;F;14;LYCEE AEROPORT DE NIAMTOUGOU
503851;AJ;;0;9;13;4;13;6;14;6;10;15;13;;149;M;19;LYCEE BAGA
503852;ADM;PASS;0;4;16;12;14;10;13;9;13;15;13;;186;F;17;CEG NIAMTOUGOU-VILLE II
503853;ADM;BIEN;11;10;16;17;17;15;18;13;14;15;14;;250;F;15;LYCEE BAGA
503854;ADM;BIEN;0;10;12;12;18;10;20;18;15;15;15;;230;M;17;CEG NIAMTOUGOU-VILLE II
503855;ADM;PASS;0;10;12;6;19;11;18;5;15;14;15;;191;M;18;LYCEE AEROPORT DE NIAMTOUGOU
503856;ADM;BIEN;6;13;16;12;19;10;16;14;18;15;15;;239;M;16;COLLEGE PERE BRUNGARD
503857;ADM;PASS;0;7;13;8;17;6;15;9;15;15;15;;183;M;18;CEG NIAMTOUGOU-VILLE II
503858;ADM;ABIEN;2;18;13;5;19;16;16;9;15;14;12;;212;M;13;LYCEE BAGA
503859;ADM;PASS;8;12;13;7;17;6;12;6;12;15;14;;175;M;19;CEG NIAMTOUGOU-VILLE II
503860;ADM;PASS;0;11;10;6;14;5;14;8;15;13;13;;161;M;17;LYCEE AEROPORT DE NIAMTOUGOU
503861;ADM;PASS;0;10;11;8;17;7;11;7;11;15;11;;160;F;15;CEG NIAMTOUGOU-VILLE II
503862;ADM;PASS;0;1;11;7;18;12;15;6;12;15;15;;173;F;15;LYCEE AEROPORT DE NIAMTOUGOU
503863;ADM;PASS;0;10;11;6;18;8;12;5;14;15;15;;168;M;22;LYCEE AEROPORT DE NIAMTOUGOU
503864;ADM;ABIEN;10;15;12;8;18;11;17;9;14;14;15;;212;F;15;CEG NIAMTOUGOU-VILLE II
503865;AJ;;0;1;10;5;14;7;13;6;11;14;0;;137;M;20;LYCEE BAGA
503866;AJ;;0;6;10;5;13;6;9;5;12;15;14;;135;F;20;LYCEE AEROPORT DE NIAMTOUGOU
503867;AJ;;0;7;10;8;10;8;13;4;11;14;14;;143;M;17;LYCEE BAGA
503868;ADM;PASS;0;10;11;10;13;10;17;11;10;15;15;;184;F;15;COLLEGE PERE BRUNGARD
503869;ADM;ABIEN;4;13;15;8;16;10;14;9;19;15;15;;209;F;15;LYCEE AEROPORT DE NIAMTOUGOU
503870;AJ;;0;4;11;6;11;7;13;2;16;0;12;;138;F;22;LYCEE AEROPORT DE NIAMTOUGOU
503871;ADM;PASS;0;10;10;6;14;12;13;7;11;14;12;;162;F;19;LYCEE BAGA
503872;AJ;;0;11;10;5;15;6;10;5;11;15;12;;142;M;20;LYCEE BAGA
503873;ADM;PASS;0;9;12;10;16;4;16;8;14;15;11;;175;M;16;LYCEE AEROPORT DE NIAMTOUGOU
503874;ADM;ABIEN;6;14;12;11;17;10;17;13;11;15;15;;212;M;15;CEG NIAMTOUGOU-VILLE II
503875;ADM;PASS;0;7;11;7;16;8;17;9;14;13;15;;179;M;22;LYCEE BAGA
503876;ADM;PASS;0;8;10;10;16;9;10;6;15;14;12;;166;M;19;LYCEE AEROPORT DE NIAMTOUGOU
503877;ADM;PASS;0;6;10;10;18;8;14;8;13;15;11;;174;M;20;CEG NIAMTOUGOU-VILLE II
503878;AJ;;0;12;10;9;11;6;12;8;8;15;14;;149;F;19;LYCEE BAGA
503879;ADM;ABIEN;0;11;12;11;19;10;18;6;16;15;15;;205;M;17;LYCEE AEROPORT DE NIAMTOUGOU
503880;ADM;PASS;0;10;10;8;17;5;17;9;13;15;15;;178;M;18;LYCEE AEROPORT DE NIAMTOUGOU
503881;ADM;PASS;0;8;15;10;18;8;13;8;14;12;12;;184;F;15;LYCEE BAGA
503882;ADM;BIEN;4;11;17;14;18;13;19;13;17;13;14;;244;F;14;CEG NIAMTOUGOU-VILLE II
503883;ADM;ABIEN;0;8;12;10;16;10;18;8;17;14;12;;196;M;14;LYCEE BAGA
503884;ADM;PASS;0;10;12;8;15;5;13;9;18;15;11;;176;M;21;LYCEE AEROPORT DE NIAMTOUGOU
503885;ADM;ABIEN;6;12;14;6;16;8;18;11;17;15;11;;204;F;14;CEG NIAMTOUGOU-VILLE II
503886;ADM;PASS;0;8;14;6;16;6;14;7;16;15;13;;174;F;17;LYCEE AEROPORT DE NIAMTOUGOU
503887;ADM;PASS;1;4;13;5;16;6;14;4;17;15;7;;160;F;16;LYCEE AEROPORT DE NIAMTOUGOU
503888;ADM;PASS;0;10;12;11;14;10;11;14;14;14;11;;187;M;14;COLLEGE PERE BRUNGARD
503889;ADM;ABIEN;0;8;13;4;18;8;19;6;19;15;15;;192;M;19;LYCEE AEROPORT DE NIAMTOUGOU
503890;ADM;TBIEN;13;17;18;14;18;12;20;18;17;15;15;;274;M;15;COLLEGE PERE BRUNGARD
503891;ADM;PASS;6;5;14;6;11;9;11;8;16;15;8;;166;F;15;CEG NIAMTOUGOU-VILLE II
503892;ADM;PASS;1;10;14;7;17;7;18;7;16;15;12;;190;F;20;CEG NIAMTOUGOU-VILLE II
503893;ADM;PASS;1;6;13;5;12;7;13;6;18;15;10;;160;F;19;LYCEE AEROPORT DE NIAMTOUGOU
503894;ADM;BIEN;0;13;17;10;18;13;20;10;19;13;14;;234;M;16;LYCEE BAGA
503895;ADM;ABIEN;0;11;12;9;13;11;15;8;18;15;14;;192;F;15;COLLEGE PERE BRUNGARD
503896;ADM;BIEN;1;10;14;12;18;10;16;18;16;12;13;;224;F;18;CEG NIAMTOUGOU-VILLE II
503897;ADM;PASS;0;6;10;5;16;6;16;6;17;15;13;;166;M;19;LYCEE AEROPORT DE NIAMTOUGOU
503898;ADM;PASS;0;2;15;7;11;7;13;9;15;15;13;;164;F;18;COLLEGE PERE BRUNGARD
503899;ADM;BIEN;4;9;13;12;16;11;17;18;15;14;13;;224;M;14;COLLEGE PERE BRUNGARD
503900;ADM;ABIEN;0;3;15;12;15;11;15;12;13;15;9;;194;F;19;CEG NIAMTOUGOU-VILLE II
503901;ADM;PASS;0;6;16;5;13;8;18;7;18;15;10;;181;F;16;LYCEE AEROPORT DE NIAMTOUGOU
503902;ADM;TBIEN;8;11;15;14;19;15;20;17;17;15;13;;261;M;16;LYCEE BAGA
503903;ADM;PASS;0;11;12;7;17;5;19;7;19;15;11;;189;M;19;LYCEE AEROPORT DE NIAMTOUGOU
503904;ADM;ABIEN;0;11;15;5;17;7;17;11;17;13;11;;193;M;15;LYCEE AEROPORT DE NIAMTOUGOU
503905;ADM;PASS;1;5;12;8;13;7;10;8;17;15;7;;161;F;16;LYCEE AEROPORT DE NIAMTOUGOU
503906;ADM;PASS;0;10;11;9;16;6;17;12;15;14;15;;191;M;17;CEG NIAMTOUGOU-VILLE II
503907;ADM;PASS;0;10;11;10;14;3;15;9;14;14;8;;166;F;17;LYCEE AEROPORT DE NIAMTOUGOU
503908;ADM;ABIEN;6;13;13;10;15;11;17;12;19;15;9;;218;M;15;LYCEE BAGA
503909;ADM;PASS;0;10;12;6;17;8;13;7;15;13;14;;173;M;17;LYCEE AEROPORT DE NIAMTOUGOU
503910;ADM;ABIEN;0;9;14;13;16;11;16;14;14;15;14;;214;F;16;LYCEE AEROPORT DE NIAMTOUGOU
503911;ADM;PASS;0;6;13;7;16;5;10;9;17;15;14;;169;M;17;COLLEGE PERE BRUNGARD
503912;ADM;BIEN;0;16;13;11;19;8;20;16;16;13;15;;230;M;14;LYCEE AEROPORT DE NIAMTOUGOU
503913;ADM;TBIEN;12;16;12;15;19;14;20;17;14;15;11;;256;F;14;LYCEE BAGA
503914;ADM;PASS;0;15;11;8;13;10;14;8;11;13;8;;168;F;16;LYCEE BAGA
503915;ADM;PASS;2;9;12;13;18;9;12;12;12;13;8;;190;F;14;LYCEE AEROPORT DE NIAMTOUGOU
503916;ADM;ABIEN;0;12;11;14;19;7;15;14;13;15;11;;204;M;14;LYCEE AEROPORT DE NIAMTOUGOU
503917;AJ;;0;8;10;8;15;6;11;6;13;15;10;;151;F;15;LYCEE AEROPORT DE NIAMTOUGOU
503918;ADM;ABIEN;0;13;13;5;18;10;16;13;18;15;15;;209;M;15;COLLEGE PERE BRUNGARD
503919;ADM;BIEN;5;10;13;14;18;8;16;17;17;14;13;;228;F;14;LYCEE AEROPORT DE NIAMTOUGOU
503920;ADM;ABIEN;0;13;12;10;17;4;17;12;13;15;15;;193;F;18;COLLEGE PERE BRUNGARD
503921;ADM;TBIEN;18;15;17;18;20;15;20;19;18;14;15;;296;M;16;CEG NIAMTOUGOU-VILLE II
503922;ADM;PASS;0;8;12;9;15;5;13;10;10;12;12;;160;F;16;COLLEGE PERE BRUNGARD
503923;ADM;PASS;0;6;13;6;18;8;15;7;10;15;13;;168;M;16;LYCEE BAGA
503924;AJ;;0;4;12;4;12;5;7;5;14;14;8;;126;F;18;LYCEE AEROPORT DE NIAMTOUGOU
503925;ADM;PASS;0;10;12;7;17;7;14;10;14;15;14;;181;M;22;LYCEE AEROPORT DE NIAMTOUGOU
503926;ADM;BIEN;0;12;11;12;18;14;19;14;15;15;15;;228;M;15;COLLEGE PERE BRUNGARD
503927;ADM;PASS;0;12;9;8;18;9;16;10;13;13;9;;181;M;16;LYCEE AEROPORT DE NIAMTOUGOU
503928;AJ;;0;8;11;4;14;6;9;3;10;14;6;;126;M;15;LYCEE AEROPORT DE NIAMTOUGOU
503929;ADM;PASS;0;8;12;9;15;8;13;11;10;14;13;;171;F;16;COLLEGE PERE BRUNGARD
503930;ADM;ABIEN;0;17;13;9;15;10;18;12;17;14;11;;210;F;15;LYCEE BAGA
503931;ADM;PASS;0;10;13;6;17;7;14;9;10;15;14;;171;F;15;COLLEGE PERE BRUNGARD
503932;ADM;PASS;0;14;12;6;17;6;16;10;8;15;13;;172;M;16;LYCEE BAGA
503933;ADM;PASS;0;12;11;12;16;6;10;11;11;Inap.;11;;167;F;21;LYCEE BAGA
503934;ADM;PASS;0;7;12;8;17;10;13;4;11;14;8;;161;M;15;LYCEE BAGA
503935;ADM;PASS;2;10;12;10;18;8;15;9;11;10;11;;179;M;16;LYCEE BAGA
503936;ADM;PASS;0;11;12;9;19;5;18;9;12;15;15;;189;M;24;LYCEE AEROPORT DE NIAMTOUGOU
503937;ADM;PASS;0;8;11;11;16;7;15;12;13;14;12;;184;M;16;LYCEE AEROPORT DE NIAMTOUGOU
503938;ADM;BIEN;7;17;12;17;19;12;16;19;15;14;13;;251;F;14;LYCEE AEROPORT DE NIAMTOUGOU
503939;ADM;TBIEN;14;18;13;20;20;18;20;20;18;14;13;;297;M;15;LYCEE BAGA
503940;ADM;ABIEN;0;12;12;10;17;12;14;14;13;15;7;;201;F;17;LYCEE AEROPORT DE NIAMTOUGOU
503941;ADM;PASS;2;9;11;9;17;6;12;6;15;13;14;;170;M;16;LYCEE AEROPORT DE NIAMTOUGOU
503942;ADM;PASS;0;8;11;7;16;8;15;9;8;15;6;;161;M;17;LYCEE AEROPORT DE NIAMTOUGOU
503943;ADM;PASS;0;8;14;4;15;8;14;4;14;15;14;;163;F;16;LYCEE AEROPORT DE NIAMTOUGOU
503944;ADM;PASS;0;13;11;8;17;10;14;9;10;14;10;;175;M;19;LYCEE BAGA
503945;ADM;ABIEN;0;16;13;10;18;8;15;13;10;14;13;;197;F;15;LYCEE BAGA
503946;ADM;PASS;0;10;16;6;15;7;12;10;10;12;12;;166;F;16;CEG NIAMTOUGOU-VILLE II
503947;ADM;PASS;0;11;10;7;19;5;11;6;18;15;10;;168;M;15;LYCEE AEROPORT DE NIAMTOUGOU
503948;ADM;PASS;7;14;12;9;13;7;12;6;14;15;11;;173;F;17;LYCEE BAGA
503949;AJ;;0;8;10;5;16;2;13;6;11;15;8;;139;M;16;LYCEE AEROPORT DE NIAMTOUGOU
503950;ADM;PASS;0;8;10;6;15;9;15;7;16;14;15;;173;F;15;LYCEE AEROPORT DE NIAMTOUGOU
503951;ADM;PASS;4;14;12;8;15;10;13;10;15;15;10;;189;F;15;LYCEE AEROPORT DE NIAMTOUGOU
503952;ADM;PASS;0;12;9;7;14;10;13;8;11;15;8;;161;F;18;LYCEE BAGA
503953;AJ;;0;0;0;0;0;0;0;0;0;0;;;0;M;23;LYCEE BAGA
503954;ADM;ABIEN;2;10;12;9;17;6;18;11;17;15;15;;202;M;17;COLLEGE PERE BRUNGARD
503955;ADM;PASS;0;12;12;11;14;11;18;10;8;12;12;;184;F;15;LYCEE BAGA
503956;AJ;;0;9;11;5;14;9;12;7;10;13;7;;148;F;16;LYCEE AEROPORT DE NIAMTOUGOU
503957;ADM;ABIEN;0;10;11;8;19;10;17;10;14;15;15;;198;M;15;LYCEE AEROPORT DE NIAMTOUGOU
503958;AJ;;0;2;11;5;16;8;11;5;9;14;15;;141;F;17;LYCEE BAGA
503959;ADM;ABIEN;0;15;14;7;16;10;16;11;13;14;15;;198;M;17;LYCEE BAGA
503960;ADM;PASS;0;9;10;9;18;9;15;9;14;15;12;;184;F;14;LYCEE AEROPORT DE NIAMTOUGOU
503961;ADM;ABIEN;3;12;11;14;17;10;17;11;16;15;15;;217;M;16;COLLEGE PERE BRUNGARD
503962;AJ;;0;10;12;4;12;5;11;8;13;15;11;;146;F;21;LYCEE AEROPORT DE NIAMTOUGOU
503963;AJ;;0;9;10;7;12;3;13;8;13;15;14;;150;M;16;COLLEGE PERE BRUNGARD
503964;ADM;PASS;0;8;10;4;18;6;17;9;15;15;15;;176;M;20;LYCEE AEROPORT DE NIAMTOUGOU
503965;ADM;TBIEN;14;20;16;12;17;14;18;20;16;15;11;;266;M;16;LYCEE BAGA
503966;ADM;BIEN;2;16;13;11;18;14;19;17;15;14;15;;241;M;14;COLLEGE PERE BRUNGARD
503967;ADM;PASS;8;13;12;8;17;9;15;6;13;13;10;;184;F;15;LYCEE BAGA
503968;AJ;;0;9;11;7;14;7;8;4;12;14;15;;144;F;19;LYCEE BAGA
503969;ADM;PASS;1;11;13;8;16;5;10;9;10;15;11;;160;F;17;LYCEE AEROPORT DE NIAMTOUGOU
503970;ADM;PASS;1;7;11;5;13;10;16;8;11;15;8;;161;M;22;LYCEE AEROPORT DE NIAMTOUGOU
503971;ADM;PASS;0;8;11;8;15;6;12;13;13;15;15;;174;M;15;COLLEGE PERE BRUNGARD
503972;ADM;PASS;1;7;12;9;13;6;11;10;11;15;14;;161;F;17;COLLEGE PERE BRUNGARD
503973;ADM;PASS;0;10;10;8;13;7;14;8;11;15;13;;160;M;15;LYCEE BAGA
